"","link","Brand","Model","Year","Engine","Body type","Doors","Seats","Length","Width","Height","Wheelbase","Weight","Max width","Boot capacity","Engine kw","Engine hp","Torque","Fuel supply","Cylinders","Cylinders diameter","Valves in cylinders","Gears","Fuel","Fuel capacity","Eco standart","ABS","Front brakes","Rear brakes","Tires","Wheels","Max speed","Acceleration","Fuel town","Fuel road","Fuel average"
"22","https://www.car-info.com/en/model/porsche/911/911-targa-4s-997/3-8i-355hp","Porsche","911 Targa 4S (997)","2006  - -","3824","Coupe","-","-","4427 mm","1808 mm","1310 mm","2350","1310 kg","1810 kg","-","260 kw","348 hp","260 N*m/rpm","Injection ","-","-","-","-","A-98","64 liters","-","Yes","-","-","235/40R18ZR, 265/40R18ZR","-","285 km/h","5 s","-","-","11 l/100km"
"23","https://www.car-info.com/en/model/porsche/911/911-targa-4s-997/3-8i-385hp","Porsche","911 Targa 4S (997)","2008  - -","3797","Coupe","-","-","4427 mm","1808 mm","1310 mm","2350","1310 kg","1810 kg","-","319 kw","427 hp","319 N*m/rpm","Injection ","-","-","-","-","A-98","64 liters","-","Yes","-","-","235/40R18ZR, 265/40R18ZR","-","285 km/h","5 s","-","-","11 l/100km"
"24","https://www.car-info.com/en/model/porsche/911/911-targa-4-997/3-6i-325hp","Porsche","911 Targa 4 (997)","2006  - -","3596","Coupe","-","-","4427 mm","1808 mm","1310 mm","2350","1310 kg","1810 kg","-","238 kw","319 hp","238 N*m/rpm","Injection ","-","96 mm","-","-","A-95","64 liters","-","Yes","-","-","235/40R18ZR, 265/40R18ZR","-","285 km/h","5 s","-","-","11 l/100km"
"25","https://www.car-info.com/en/model/porsche/911/911-targa-4-997/3-6i-345hp","Porsche","911 Targa 4 (997)","2008  - -","3614","Coupe","-","-","4427 mm","1808 mm","1310 mm","2350","1310 kg","1810 kg","-","253 kw","339 hp","253 N*m/rpm","Injection ","-","96 mm","-","-","A-95","64 liters","-","Yes","-","-","235/40R18ZR, 265/40R18ZR","-","285 km/h","5 s","-","-","11 l/100km"
"26","https://www.car-info.com/en/model/porsche/911/911-targa-996/3-6-carrera-320-hp","Porsche","911 Targa (996)","2001  - 2005","3596","Cabrio","2","2","4430 mm","1770 mm","1305 mm","2350","1305 kg","1845 kg","-","235 kw","315 hp","235 N*m/rpm","Injection ","6","96 mm","4","6","A-95","64 liters","-","Yes","-","-","205/50-255/40 R17","-","285 km/h","5.2 s","16.1 l/100km","8.1 l/100km","-"
"27","https://www.car-info.com/en/model/porsche/911/911-targa-993/3-6-carrera-286-hp","Porsche","911 Targa (993)","1995  - 1997","3600","Cabrio","2","2","4245 mm","1735 mm","1300 mm","2275","1300 kg","1740 kg","-","209 kw","280 hp","209 N*m/rpm","Injection ","6","100 mm","2","6","A-95","74 liters","-","Yes","-","-","205/50-255/40 R17","-","275 km/h","5.4 s","-","-","11.2 l/100km"
"28","https://www.car-info.com/en/model/porsche/911/911-cabrio-997/911-carrera-cabriolet-325-hp","Porsche","911 Cabrio (997)","2006  - -","3596","Coupe","2","4","4427 mm","1808 mm","1310 mm","2350","1310 kg","1875 kg","-","238 kw","319 hp","238 N*m/rpm","Injection ","6","96 mm","4","6","A-95","64 liters","-","Yes","-","-","-","-","285 km/h","5.2 s","16.4 l/100km","8.1 l/100km","-"
"29","https://www.car-info.com/en/model/porsche/911/911-cabrio-997/911-carrera-s-cabriolet-355-hp","Porsche","911 Cabrio (997)","2006  - -","3824","Cabrio","2","4","4427 mm","1808 mm","1310 mm","2350","1310 kg","1885 kg","-","260 kw","348 hp","260 N*m/rpm","Injection ","6","-","4","6","A-98","64 liters","-","Yes","-","-","-","-","293 km/h","4.9 s","17.3 l/100km","8.4 l/100km","-"
"30","https://www.car-info.com/en/model/porsche/911/911-cabrio-997/911-turbo-cabriolet-480-hp","Porsche","911 Cabrio (997)","2007  - -","3600","Cabrio","2","4","4427 mm","1808 mm","1310 mm","2350","1310 kg","2000 kg","-","352 kw","472 hp","352 N*m/rpm","Injection ","6","100 mm","4","6","A-98","64 liters","-","Yes","-","-","-","-","310 km/h","4 s","19.2 l/100km","9.5 l/100km","12.9 l/100km"
"31","https://www.car-info.com/en/model/porsche/911/911-cabrio-996/3-4-carrera-300-hp","Porsche","911 Cabrio (996)","1998  - 2000","3387","Coupe","2","2","4430 mm","1765 mm","1305 mm","2350","1305 kg","1795 kg","-","220 kw","295 hp","220 N*m/rpm","Injection ","6","96 mm","4","6","A-95","64 liters","-","Yes","-","-","205/50-255/40 R17","-","280 km/h","5.4 s","17.2 l/100km","8.5 l/100km","-"
"32","https://www.car-info.com/en/model/porsche/911/911-cabrio-996/3-4-carrera-4-300-hp","Porsche","911 Cabrio (996)","1998  - 2000","3387","Cabrio","2","2","4430 mm","1765 mm","1305 mm","2350","1305 kg","1850 kg","-","220 kw","295 hp","220 N*m/rpm","Injection ","6","96 mm","4","6","A-95","64 liters","-","Yes","-","-","205/50-255/40 R17","-","280 km/h","5.4 s","17.4 l/100km","8.8 l/100km","-"
"33","https://www.car-info.com/en/model/porsche/911/911-cabrio-996/3-6-carrera-320-hp-1","Porsche","911 Cabrio (996)","2000  - 2004","3596","Cabrio","2","2","4430 mm","1770 mm","1305 mm","2350","1305 kg","1855 kg","-","235 kw","315 hp","235 N*m/rpm","Injection ","6","96 mm","4","6","A-95","64 liters","-","Yes","-","-","205/50-255/40 R17","-","285 km/h","5.2 s","-","-","11 l/100km"
"34","https://www.car-info.com/en/model/porsche/911/911-cabrio-996/3-6-carrera-4-320-hp","Porsche","911 Cabrio (996)","2001  - 2004","3596","Cabrio","2","2","4430 mm","1770 mm","1305 mm","2350","1305 kg","1915 kg","-","235 kw","315 hp","235 N*m/rpm","Injection ","6","96 mm","4","6","A-95","64 liters","-","Yes","-","-","205/50-255/40 R17","-","285 km/h","5.2 s","-","-","11.2 l/100km"
"35","https://www.car-info.com/en/model/porsche/911/911-cabrio-993/3-6-carrera-272-hp","Porsche","911 Cabrio (993)","1994  - 1997","3600","Coupe","2","2","4245 mm","1735 mm","1300 mm","2272","1300 kg","1710 kg","-","199 kw","267 hp","199 N*m/rpm","Injection ","6","100 mm","2","6","A-95","74 liters","-","Yes","-","-","205/55-245/45 R16","-","270 km/h","5.6 s","-","-","11.5 l/100km"
"36","https://www.car-info.com/en/model/porsche/911/911-cabrio-993/3-6-carrera-286-hp-1","Porsche","911 Cabrio (993)","1995  - 1997","3600","Cabrio","2","2","4245 mm","1735 mm","1300 mm","2272","1300 kg","1710 kg","-","209 kw","280 hp","209 N*m/rpm","Injection ","6","100 mm","2","6","A-95","74 liters","-","Yes","-","-","205/55-245/45 R16","-","275 km/h","5.4 s","-","-","11.2 l/100km"
"37","https://www.car-info.com/en/model/porsche/911/911-cabrio-993/3-6-carrera-4-286-hp","Porsche","911 Cabrio (993)","1995  - 1997","3600","Cabrio","2","2","4245 mm","1735 mm","1300 mm","2272","1300 kg","1760 kg","-","209 kw","280 hp","209 N*m/rpm","Injection ","6","100 mm","2","6","A-95","74 liters","-","Yes","-","-","205/55-245/45 R16","-","275 km/h","5.3 s","-","-","11.2 l/100km"
"38","https://www.car-info.com/en/model/porsche/911/911-cabrio-991/3-8-carrera-s-cabrio-400hp","Porsche","911 Cabrio (991)","2011  - -","3800","Coupe","-","-","4491 mm","1808 mm","1299 mm","2450","1299 kg","1905 kg","-","293 kw","393 hp","293 N*m/rpm","Injection ","-","102 mm","-","-","A-98","64 liters","-","Yes","-","-","245/35 R20","-","301 km/h","4.7 s","14.1 l/100km","7.2 l/100km","9.7 l/100km"
"39","https://www.car-info.com/en/model/porsche/911/911-cabrio-964/3-6-carrera-250-hp","Porsche","911 Cabrio (964)","1989  - 1994","3600","Coupe","2","2","4250 mm","1650 mm","1310 mm","2270","-","-","-","183 kw","245 hp","183 N*m/rpm","Injection ","6","100 mm","2","5","A-95","77 liters","-","Yes","-","-","205/50 R17","-","260 km/h","5.7 s","17.1 l/100km","8.7 l/100km","9.7 l/100km"
"40","https://www.car-info.com/en/model/porsche/911/911-cabrio-964/3-6-carrera-4-250-hp","Porsche","911 Cabrio (964)","1989  - 1994","3600","Cabrio","2","2","4250 mm","1650 mm","1310 mm","2270","-","-","-","183 kw","245 hp","183 N*m/rpm","Injection ","6","100 mm","2","5","A-95","77 liters","-","Yes","-","-","205/50 R17","-","260 km/h","5.7 s","17.9 l/100km","8 l/100km","9.5 l/100km"
"41","https://www.car-info.com/en/model/porsche/911/911-997/3-6-carrera-325-hp","Porsche","911 (997)","2004  - 2008","3596","SUV","2","2","4427 mm","1808 mm","1310 mm","2350","1310 kg","1810 kg","-","238 kw","319 hp","238 N*m/rpm","Injection ","6","96 mm","4","6","A-95","64 liters","-","Yes","-","-","235/40R18ZR, 265/40R18ZR","-","285 km/h","5 s","-","-","11 l/100km"
"42","https://www.car-info.com/en/model/porsche/911/911-997/3-6-carrera-325-hp-1","Porsche","911 (997)","2005  - -","3596","Coupe","2","2","4427 mm","1808 mm","1310 mm","2350","1310 kg","1810 kg","-","238 kw","319 hp","238 N*m/rpm","Injection ","6","96 mm","4","6","A-95","64 liters","-","Yes","-","-","235/40R18ZR, 265/40R18ZR","-","285 km/h","5 s","-","-","11 l/100km"
"43","https://www.car-info.com/en/model/porsche/911/911-997/3-6-carrera-325-hp-tiptronic","Porsche","911 (997)","2004  - -","3596","Coupe","2","2","4427 mm","1808 mm","1310 mm","2350","1310 kg","1855 kg","-","238 kw","319 hp","238 N*m/rpm","Injection ","6","96 mm","4","5","A-95","64 liters","-","Yes","-","-","235/40R18ZR, 265/40R18ZR","-","280 km/h","5.5 s","-","-","-"
"44","https://www.car-info.com/en/model/porsche/911/911-997/3-6-carrera-345-hp","Porsche","911 (997)","2008  - -","3614","Coupe","2","2","4435 mm","1808 mm","1310 mm","2350","1310 kg","1820 kg","-","253 kw","339 hp","253 N*m/rpm","Injection ","6","96 mm","4","6","A-95","64 liters","-","Yes","-","-","235/40R18ZR, 265/40R18ZR","-","289 km/h","4.9 s","-","-","10.3 l/100km"
"45","https://www.car-info.com/en/model/porsche/911/911-997/3-6-carrera-345-hp-pdk","Porsche","911 (997)","2008  - -","3614","Coupe","2","2","4435 mm","1808 mm","1310 mm","2350","1310 kg","1850 kg","-","253 kw","339 hp","253 N*m/rpm","Injection ","6","96 mm","4","7","A-95","64 liters","-","Yes","-","-","235/40R18ZR, 265/40R18ZR","-","287 km/h","4.7 s","-","-","-"
"46","https://www.car-info.com/en/model/porsche/911/911-997/3-6-carrera-4-325-hp","Porsche","911 (997)","2004  - -","3596","Coupe","2","2","4427 mm","1852 mm","1310 mm","2350","1310 kg","1865 kg","-","238 kw","319 hp","238 N*m/rpm","Injection ","6","96 mm","4","6","A-95","67 liters","-","Yes","-","-","235/40R18ZR, 265/40R18ZR","-","280 km/h","5.1 s","-","-","11.3 l/100km"
"47","https://www.car-info.com/en/model/porsche/911/911-997/3-6-carrera-4-325-hp-tiptronic","Porsche","911 (997)","2004  - -","3596","Coupe","2","2","4427 mm","1852 mm","1310 mm","2350","1310 kg","1910 kg","-","238 kw","319 hp","238 N*m/rpm","Injection ","6","96 mm","4","5","A-95","67 liters","-","Yes","-","-","235/40R18ZR, 265/40R18ZR","-","275 km/h","5.6 s","-","-","11.8 l/100km"
"48","https://www.car-info.com/en/model/porsche/911/911-997/3-6-carrera-s-325-hp-tiptronic","Porsche","911 (997)","2004  - 2008","3596","Coupe","2","2","4427 mm","1808 mm","1310 mm","2350","1310 kg","1855 kg","-","238 kw","319 hp","238 N*m/rpm","Injection ","6","96 mm","4","5","A-95","64 liters","-","Yes","-","-","235/40R18ZR, 265/40R18ZR","-","280 km/h","5.5 s","-","-","-"
"49","https://www.car-info.com/en/model/porsche/911/911-997/3-8-carrera-4s-355-hp","Porsche","911 (997)","2005  - 2008","3824","Coupe","2","2","4427 mm","1808 mm","1300 mm","2350","1300 kg","1900 kg","-","260 kw","348 hp","260 N*m/rpm","Injection ","6","-","4","5","A-98","67 liters","-","Yes","-","-","235/35R19ZR ?????, 295/30ZR19ZR ???","-","280 km/h","5.4 s","18 l/100km","-","11.9 l/100km"
"50","https://www.car-info.com/en/model/porsche/911/911-997/3-8-carrera-4s-355-hp-pdk","Porsche","911 (997)","2008  - -","3824","Coupe","2","2","4435 mm","1852 mm","1300 mm","2350","1300 kg","1880 kg","-","282 kw","378 hp","282 N*m/rpm","Injection ","6","-","4","6","A-98","67 liters","-","Yes","-","-","235/35R19ZR ?????, 305/30ZR19ZR ???","8J x 19 ????? 11J x 19 ???","295 km/h","4.5 s","-","7.4 l/100km","-"
"51","https://www.car-info.com/en/model/porsche/911/911-997/3-8-carrera-4s-355-hp-tiptronic","Porsche","911 (997)","2005  - 2008","3824","Coupe","2","2","4427 mm","1808 mm","1300 mm","2350","1300 kg","1900 kg","-","260 kw","348 hp","260 N*m/rpm","Injection ","6","-","4","5","A-98","67 liters","-","Yes","-","-","235/35R19ZR ?????, 295/30ZR19ZR ???","-","28 km/h","5.3 s","18 l/100km","-","12.1 l/100km"
"52","https://www.car-info.com/en/model/porsche/911/911-997/3-8-carrera-4s-381-hp","Porsche","911 (997)","2005  - 2008","3824","Coupe","2","2","4427 mm","1808 mm","1300 mm","2350","1300 kg","1885 kg","-","260 kw","348 hp","260 N*m/rpm","Injection ","6","-","4","6","A-98","67 liters","-","Yes","-","-","235/35R19ZR ?????, 295/30ZR19ZR ???","-","296 km/h","4.7 s","18.4 l/100km","-","12.4 l/100km"
"53","https://www.car-info.com/en/model/porsche/911/911-997/3-8-carrera-4s-385-hp","Porsche","911 (997)","2008  - -","3824","Coupe","2","2","4435 mm","1852 mm","1300 mm","2350","1300 kg","1880 kg","-","282 kw","378 hp","282 N*m/rpm","Injection ","6","-","4","6","A-98","67 liters","-","Yes","-","-","235/35R19ZR ?????, 305/30ZR19ZR ???","8J x 19 ????? 11J x 19 ???","297 km/h","4.7 s","16.5 l/100km","7.7 l/100km","11 l/100km"
"54","https://www.car-info.com/en/model/porsche/911/911-997/3-8-carrera-s-355-hp","Porsche","911 (997)","2005  - 2008","3824","Coupe","2","2","4427 mm","1808 mm","1300 mm","2350","1300 kg","1865 kg","-","260 kw","348 hp","260 N*m/rpm","Injection ","6","-","4","6","A-98","64 liters","-","Yes","-","-","235/35R19ZR ?????, 295/30ZR19ZR ???","-","293 km/h","4.8 s","-","-","-"
"55","https://www.car-info.com/en/model/porsche/911/911-997/3-8-carrera-s-355-hp-tiptronic","Porsche","911 (997)","2005  - -","3824","Coupe","2","2","4427 mm","1808 mm","1300 mm","2350","1300 kg","1865 kg","-","260 kw","348 hp","260 N*m/rpm","Injection ","6","-","4","5","A-98","64 liters","-","Yes","-","-","235/35R19ZR ?????, 295/30ZR19ZR ???","-","285 km/h","5.3 s","-","-","-"
"56","https://www.car-info.com/en/model/porsche/911/911-997/3-8-carrera-s-381-hp","Porsche","911 (997)","2006  - -","3824","Coupe","2","2","4427 mm","1808 mm","1300 mm","2350","1300 kg","1930 kg","-","260 kw","348 hp","260 N*m/rpm","Injection ","6","-","4","6","A-98","64 liters","-","Yes","-","-","235/35R19ZR ?????, 295/30ZR19ZR ???","-","294 km/h","5.2 s","-","-","-"
"57","https://www.car-info.com/en/model/porsche/911/911-997/3-6-carrera-gt2-530-hp","Porsche","911 (997)","2007  - -","3600","Coupe","2","2","4427 mm","1808 mm","1300 mm","2350","1300 kg","1900 kg","-","389 kw","521 hp","389 N*m/rpm","Injection ","6","100 mm","4","6","A-98","67 liters","-","Yes","-","-","235/35R19ZR ?????, 295/30ZR19ZR ???","-","329 km/h","3.7 s","18.8 l/100km","-","12.5 l/100km"
"58","https://www.car-info.com/en/model/porsche/911/911-997/3-6-carrera-gt3-415-hp","Porsche","911 (997)","2005  - 2008","3600","Coupe","2","2","4427 mm","1808 mm","1300 mm","2350","1300 kg","1900 kg","-","304 kw","407 hp","304 N*m/rpm","Injection ","6","100 mm","4","6","A-98","67 liters","-","Yes","-","-","235/35R19ZR ?????, 295/30ZR19ZR ???","-","310 km/h","4.3 s","19.8 l/100km","-","12.1 l/100km"
"59","https://www.car-info.com/en/model/porsche/911/911-997/3-8-carrera-gt3-435-hp","Porsche","911 (997)","2009  - -","3797","Coupe","2","2","4465 mm","1808 mm","1280 mm","2355","1280 kg","1680 kg","-","319 kw","427 hp","319 N*m/rpm","Injection ","6","-","4","6","A-98","67 liters","-","Yes","-","-","235/35R19ZR ?????, 305/30ZR19ZR ???","-","312 km/h","4.1 s","19.8 l/100km","-","12.8 l/100km"
"60","https://www.car-info.com/en/model/porsche/911/911-997/3-6-carrera-4-345-hp-pdk","Porsche","911 (997)","2010  - -","3614","Hatchback","-","-","4427 mm","1852 mm","1310 mm","2350","-","-","-","253 kw","339 hp","253 N*m/rpm","Injection ","-","96 mm","-","-","A-95","67 liters","-","Yes","-","-","-","-","284 km/h","5 s","15.9 l/100km","7.7 l/100km","10.6 l/100km"
"61","https://www.car-info.com/en/model/porsche/911/911-997/3-6t-gt2-rs-620hp","Porsche","911 (997)","2011  - -","3600","Coupe","-","-","4469 mm","1852 mm","1285 mm","2355","1285 kg","1680 kg","-","455 kw","610 hp","455 N*m/rpm","Injection ","-","100 mm","-","-","A-95","90 liters","-","Yes","-","-","245/35 R19 - 325/30 R19","-","330 km/h","3.5 s","17.9 l/100km","8.7 l/100km","11.9 l/100km"
"62","https://www.car-info.com/en/model/porsche/911/911-997/4-0-gt3-rs-500hp","Porsche","911 (997)","2011  - -","3996","Coupe","-","-","4469 mm","1852 mm","1285 mm","2355","1285 kg","1680 kg","-","367 kw","492 hp","367 N*m/rpm","Injection ","-","-","-","-","A-98","67 liters","-","Yes","-","-","245/35 R19 - 325/30 R19","-","310 km/h","3.9 s","20.4 l/100km","9.9 l/100km","13.8 l/100km"
"63","https://www.car-info.com/en/model/porsche/911/911-996/3-4-carrera-300-hp-1","Porsche","911 (996)","1997  - 2000","3387","Coupe","2","2","4430 mm","1765 mm","1305 mm","2350","1305 kg","1720 kg","-","220 kw","295 hp","220 N*m/rpm","Injection ","6","96 mm","4","6","A-95","64 liters","-","Yes","-","-","205/50-255/40 R17","-","280 km/h","5.2 s","-","-","-"
"64","https://www.car-info.com/en/model/porsche/911/911-996/3-4-carrera-4-300-hp-1","Porsche","911 (996)","1999  - 2000","3387","Coupe","2","2","4430 mm","1765 mm","1305 mm","2350","1305 kg","1775 kg","-","220 kw","295 hp","220 N*m/rpm","Injection ","6","96 mm","4","6","A-95","64 liters","-","Yes","-","-","205/50-255/40 R17","-","280 km/h","5.2 s","17.4 l/100km","8.8 l/100km","-"
"65","https://www.car-info.com/en/model/porsche/911/911-996/3-4-turbo-4-480-hp","Porsche","911 (996)","1997  - 2000","3600","Coupe","2","2","4245 mm","1795 mm","1285 mm","2272","1285 kg","1840 kg","-","352 kw","472 hp","352 N*m/rpm","Injection ","6","100 mm","4","6","A-95","64 liters","-","Yes","-","-","225/40-285/35 R18","-","290 km/h","4.5 s","23.5 l/100km","11.2 l/100km","-"
"66","https://www.car-info.com/en/model/porsche/911/911-996/3-6-carrera-320-hp-2","Porsche","911 (996)","2000  - 2004","3596","Coupe","2","2","4430 mm","1500 mm","1305 mm","2350","1305 kg","1790 kg","-","235 kw","315 hp","235 N*m/rpm","Injection ","6","96 mm","4","6","A-95","64 liters","-","Yes","-","-","205/50-255/40 R17","-","285 km/h","5 s","16.1 l/100km","8.1 l/100km","11 l/100km"
"67","https://www.car-info.com/en/model/porsche/911/911-996/3-6-carrera-4-320-hp-1","Porsche","911 (996)","2001  - 2004","3596","Coupe","2","2","4430 mm","1770 mm","1305 mm","2350","1305 kg","1850 kg","-","235 kw","315 hp","235 N*m/rpm","Injection ","6","96 mm","4","6","A-95","64 liters","-","Yes","-","-","205/50-255/40 R17","-","285 km/h","5 s","16.3 l/100km","8.3 l/100km","11.1 l/100km"
"68","https://www.car-info.com/en/model/porsche/911/911-996/3-6-carrera-4s-320-hp","Porsche","911 (996)","2001  - 2005","3596","Coupe","2","2","4435 mm","1830 mm","1295 mm","2350","1295 kg","1870 kg","-","235 kw","315 hp","235 N*m/rpm","Injection ","6","96 mm","4","6","A-95","64 liters","-","Yes","-","-","225/40-295/30 R18","-","280 km/h","5.1 s","16.3 l/100km","8.5 l/100km","-"
"69","https://www.car-info.com/en/model/porsche/911/911-996/3-6-gt-360-hp","Porsche","911 (996)","1999  - 2000","3600","Coupe","2","2","4430 mm","1765 mm","1270 mm","2350","1270 kg","1630 kg","-","264 kw","354 hp","264 N*m/rpm","Injection ","6","100 mm","4","6","A-95","89 liters","-","Yes","-","-","225/40-285/30 R18","-","302 km/h","4.8 s","20.1 l/100km","8.9 l/100km","-"
"70","https://www.car-info.com/en/model/porsche/911/911-996/3-6-gt2-462-hp","Porsche","911 (996)","2000  - 2005","3600","Coupe","2","2","4446 mm","1830 mm","1275 mm","2355","1275 kg","1720 kg","-","339 kw","454 hp","339 N*m/rpm","Injection ","6","100 mm","4","6","A-95","89 liters","-","Yes","-","-","235/40-315/30 R18","-","315 km/h","4.1 s","18.9 l/100km","9.3 l/100km","12.8 l/100km"
"71","https://www.car-info.com/en/model/porsche/911/911-996/3-6-gt3-381-hp","Porsche","911 (996)","2003  - 2004","3600","Coupe","2","2","4435 mm","1770 mm","1275 mm","2355","1275 kg","1660 kg","-","279 kw","374 hp","279 N*m/rpm","Injection ","6","-","4","6","A-95","89 liters","-","Yes","-","-","235/40-295/30 R18","-","306 km/h","4.5 s","20.3 l/100km","8.8 l/100km","-"
"72","https://www.car-info.com/en/model/porsche/911/911-996/3-6-turbo-4-420-hp","Porsche","911 (996)","2000  - 2005","3600","Coupe","2","2","4435 mm","1830 mm","1295 mm","2350","1295 kg","1885 kg","-","308 kw","413 hp","308 N*m/rpm","Injection ","6","100 mm","4","6","A-95","64 liters","-","Yes","-","-","225/40-295/30 R18","-","305 km/h","4.2 s","18.9 l/100km","9.2 l/100km","-"
"73","https://www.car-info.com/en/model/porsche/911/911-993/3-6-carrera-272-hp-1","Porsche","911 (993)","1993  - 1997","3600","Coupe","2","2","4245 mm","1735 mm","1300 mm","2272","1300 kg","1710 kg","-","199 kw","267 hp","199 N*m/rpm","Injection ","6","100 mm","2","6","A-95","74 liters","-","Yes","-","-","205/55-245/45 R16","-","270 km/h","5.6 s","-","-","11.5 l/100km"
"74","https://www.car-info.com/en/model/porsche/911/911-993/3-6-carrera-285-hp","Porsche","911 (993)","1995  - 1997","3600","Coupe","2","2","4245 mm","1735 mm","1300 mm","2272","1300 kg","1710 kg","-","209 kw","280 hp","209 N*m/rpm","Injection ","6","100 mm","2","6","A-95","74 liters","-","Yes","-","-","205/55-245/45 R16","-","275 km/h","5.4 s","-","-","11.2 l/100km"
"75","https://www.car-info.com/en/model/porsche/911/911-993/3-6-carrera-4-272-hp","Porsche","911 (993)","1994  - 1997","3600","Coupe","2","2","4245 mm","1735 mm","1300 mm","2272","1300 kg","1760 kg","-","199 kw","267 hp","199 N*m/rpm","Injection ","6","100 mm","2","6","A-95","74 liters","-","Yes","-","-","205/55-245/45 R16","-","270 km/h","5.5 s","-","-","11.4 l/100km"
"76","https://www.car-info.com/en/model/porsche/911/911-993/3-6-carrera-4-286-hp-1","Porsche","911 (993)","1995  - 1997","3600","Coupe","2","2","4245 mm","1735 mm","1300 mm","2272","1300 kg","1760 kg","-","209 kw","280 hp","209 N*m/rpm","Injection ","6","100 mm","2","6","A-95","74 liters","-","Yes","-","-","205/55-245/45 R16","-","275 km/h","5.3 s","-","-","11.2 l/100km"
"77","https://www.car-info.com/en/model/porsche/911/911-993/3-6-turbo-4-408-hp","Porsche","911 (993)","1995  - 1997","3600","Coupe","2","2","4245 mm","1795 mm","1285 mm","2272","1285 kg","1840 kg","-","299 kw","401 hp","299 N*m/rpm","Injection ","6","100 mm","2","6","A-95","74 liters","-","Yes","-","-","225/40-285/30 R18","-","290 km/h","4.5 s","-","-","13.2 l/100km"
"78","https://www.car-info.com/en/model/porsche/911/911-993/3-6-turbo-gt2-430-hp","Porsche","911 (993)","1995  - 1997","3600","Coupe","2","2","4245 mm","1855 mm","1270 mm","2272","1270 kg","1840 kg","-","315 kw","422 hp","315 N*m/rpm","Injection ","6","100 mm","2","6","A-95","92 liters","-","Yes","-","-","235/40-285/35 ZR 18","-","295 km/h","4.4 s","-","-","-"
"79","https://www.car-info.com/en/model/porsche/911/911-993/3-8-carrera-4-286-hp","Porsche","911 (993)","1995  - 1997","3600","Coupe","2","2","4245 mm","1735 mm","1300 mm","2275","1300 kg","1760 kg","-","209 kw","280 hp","209 N*m/rpm","Injection ","6","100 mm","2","6","A-95","74 liters","-","Yes","-","-","205/55-245/45 R16","-","275 km/h","5.3 s","-","-","11.3 l/100km"
"80","https://www.car-info.com/en/model/porsche/911/911-993/3-8-carrera-rs-300-hp","Porsche","911 (993)","1995  - 1997","3746","Coupe","2","2","4245 mm","1735 mm","1270 mm","2284","1270 kg","1480 kg","-","220 kw","295 hp","220 N*m/rpm","Injection ","6","102 mm","2","6","A-95","92 liters","-","Yes","-","-","225/40-295/35 ZR18","-","277 km/h","5 s","-","-","12.4 l/100km"
"81","https://www.car-info.com/en/model/porsche/911/911-991/3-4-carrera-4-350hp","Porsche","911 (991)","2011  - -","3387","Coupe","-","-","4491 mm","1808 mm","1295 mm","2450","1295 kg","1845 kg","-","257 kw","344 hp","257 N*m/rpm","Injection ","-","97 mm","-","-","A-95","64 liters","-","Yes","-","-","235/40 R19","-","285 km/h","4.9 s","13.2 l/100km","7.1 l/100km","9.3 l/100km"
"82","https://www.car-info.com/en/model/porsche/911/911-991/3-8-carrera-s-400-hp","Porsche","911 (991)","2011  - -","3800","Coupe","-","-","4491 mm","1808 mm","1295 mm","2450","1295 kg","1808 kg","-","293 kw","393 hp","293 N*m/rpm","Injection ","-","102 mm","-","-","A-98","64 liters","-","-","-","-","245/35 R20 ; 295/30 R20","-","304 km/h","4.5 s","13.8 l/100km","7.1 l/100km","9.5 l/100km"
"83","https://www.car-info.com/en/model/porsche/911/911-964/3-3-turbo-320-hp","Porsche","911 (964)","1990  - 1993","3299","Coupe","2","2","4250 mm","1775 mm","1310 mm","2270","1310 kg","1810 kg","-","235 kw","315 hp","235 N*m/rpm","Injection ","6","97 mm","2","5","A-95","77 liters","-","Yes","-","-","205/50 R17","-","270 km/h","5 s","21 l/100km","8.5 l/100km","10.4 l/100km"
"84","https://www.car-info.com/en/model/porsche/911/911-964/3-6-carrera-250-hp-1","Porsche","911 (964)","1989  - 1993","3600","Coupe","2","2","4250 mm","1650 mm","1310 mm","2270","1310 kg","-","-","183 kw","245 hp","183 N*m/rpm","Injection ","6","100 mm","2","5","A-95","77 liters","-","Yes","-","-","205/50 R17","-","260 km/h","5.7 s","17.1 l/100km","7.8 l/100km","9.7 l/100km"
"85","https://www.car-info.com/en/model/porsche/911/911-964/3-6-carrera-4-250-hp-1","Porsche","911 (964)","1988  - 1993","3600","Coupe","2","2","4250 mm","1650 mm","1310 mm","2270","1310 kg","1790 kg","-","183 kw","245 hp","183 N*m/rpm","Injection ","6","100 mm","2","5","A-95","77 liters","-","Yes","-","-","205/50 R17","-","260 km/h","5.7 s","17.9 l/100km","8 l/100km","9.5 l/100km"
"86","https://www.car-info.com/en/model/porsche/911/911-964/3-6-carrera-rs-260-hp","Porsche","911 (964)","1991  - 1993","3600","Coupe","2","2","4250 mm","1650 mm","1310 mm","2270","1310 kg","-","-","191 kw","256 hp","191 N*m/rpm","Injection ","6","100 mm","2","5","A-95","77 liters","-","Yes","-","-","205/50 R17","-","260 km/h","5.4 s","-","-","-"
